Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000001511,27-04-2021 13:32,Michael Atkins,"['Cheese', 'Ketchup']",9,19.17,Credit Card,New York,Supermarket,TRUE,Young Adult,Winter,Discount on Selected Items
1000001512,19-10-2020 09:16,Kelly Williams,['Light Bulbs'],9,29.82,Mobile Payment,Dallas,Pharmacy,FALSE,Student,Summer,Discount on Selected Items
1000001513,18-01-2023 01:58,David Fuentes,"['Soap', 'Dish Soap']",7,41.7,Credit Card,Los Angeles,Pharmacy,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000001514,12-05-2023 20:26,Jessica Oconnor,"['Butter', 'Chips']",10,42.31,Mobile Payment,New York,Supermarket,FALSE,Homemaker,Summer,None
1000001515,23-11-2021 07:16,Robert Floyd,['Toilet Paper'],3,52.97,Debit Card,Dallas,Pharmacy,TRUE,Homemaker,Winter,Discount on Selected Items
1000001516,23-11-2021 00:10,Stacey Hicks,"['Butter', 'Carrots', 'Syrup', 'Shaving Cream']",10,42.93,Debit Card,Dallas,Department Store,FALSE,Young Adult,Spring,None
1000001517,17-05-2023 20:40,Molly Santiago,"['Hair Gel', 'Carrots', 'Dishware', 'Salmon']",7,22.89,Debit Card,Seattle,Specialty Store,TRUE,Student,Fall,Discount on Selected Items
1000001518,15-01-2022 20:13,Katherine Greene,"['Bread', 'Toothpaste']",9,67.39,Cash,Atlanta,Convenience Store,TRUE,Retiree,Spring,Discount on Selected Items
1000001519,31-10-2023 04:43,Beverly Holmes,"['Butter', 'Pancake Mix', 'Tomatoes', 'Tissues', 'Pickles']",7,78.16,Mobile Payment,Seattle,Supermarket,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000001520,01-10-2020 18:54,Joyce Farrell,"['Insect Repellent', 'Iron', 'Pickles']",7,7.13,Cash,Chicago,Pharmacy,TRUE,Teenager,Summer,Discount on Selected Items
1000001521,05-03-2020 17:14,Sara Neal,"['Light Bulbs', 'Orange', 'Garden Hose', 'Apple', 'Orange']",2,26.72,Mobile Payment,Seattle,Convenience Store,FALSE,Student,Spring,BOGO (Buy One Get One)
1000001522,13-04-2020 20:35,Amanda Jones,"['Carrots', 'Onions']",7,65.44,Mobile Payment,Atlanta,Specialty Store,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000001523,21-06-2021 06:53,Kimberly Zamora,"['Rice', 'Pickles']",7,37.04,Credit Card,Seattle,Supermarket,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000001524,07-09-2023 16:38,Matthew Singh,"['Apple', 'Canned Soup', 'Cereal', 'Cheese', 'Dish Soap']",8,40.36,Debit Card,San Francisco,Specialty Store,FALSE,Retiree,Spring,Discount on Selected Items
1000001525,22-01-2020 14:26,Kimberly Ramirez,"['Shaving Cream', 'Dish Soap', 'Paper Towels', 'Mop']",10,7.34,Mobile Payment,New York,Pharmacy,TRUE,Homemaker,Fall,None
1000001526,21-07-2023 12:19,Alisha Scott,"['Butter', 'Shrimp', 'Insect Repellent', 'Lawn Mower', 'Salmon']",9,61.14,Cash,Chicago,Warehouse Club,FALSE,Young Adult,Fall,Discount on Selected Items
1000001527,19-12-2021 14:11,Denise Shelton,"['Ketchup', 'Carrots', 'Peanut Butter', 'Razors', 'Feminine Hygiene Products']",3,61.14,Mobile Payment,Chicago,Convenience Store,FALSE,Professional,Fall,None
1000001528,29-04-2021 22:29,David Lara,"['Carrots', 'Trash Bags', 'Apple']",9,89.39,Mobile Payment,Chicago,Warehouse Club,TRUE,Homemaker,Spring,None
1000001529,05-01-2022 19:20,Richard Martin,"['Mustard', 'Shampoo', 'Shaving Cream']",2,30.98,Credit Card,Houston,Supermarket,TRUE,Young Adult,Fall,None
1000001530,19-05-2023 12:31,Michael Williams,"['Power Strips', 'Butter', 'Mayonnaise', 'Milk', 'Ketchup']",8,41.99,Credit Card,Boston,Supermarket,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000001531,28-04-2023 13:59,Trevor Morris,"['Hair Gel', 'Shower Gel', 'Coffee', 'Tissues', 'Ketchup']",1,80.66,Mobile Payment,Los Angeles,Department Store,TRUE,Professional,Fall,Discount on Selected Items
1000001532,02-05-2022 06:39,Andrea Chaney,['Ketchup'],6,82.65,Debit Card,Chicago,Convenience Store,TRUE,Professional,Summer,None
1000001533,12-04-2021 00:59,Mitchell King,"['Toilet Paper', 'Beef', 'Hair Gel', 'Garden Hose', 'Vacuum Cleaner']",8,15.97,Mobile Payment,Dallas,Specialty Store,TRUE,Professional,Winter,Discount on Selected Items
1000001534,13-10-2021 06:44,Joshua Knight,"['Cereal', 'Shrimp']",2,34.42,Cash,Dallas,Convenience Store,TRUE,Middle-Aged,Summer,None
1000001535,06-04-2023 09:07,Joyce Cook,"['Light Bulbs', 'Apple', 'Tuna', 'Shaving Cream', 'Mustard']",3,5.88,Mobile Payment,Los Angeles,Pharmacy,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000001536,11-03-2020 06:13,Steven Romero,"['Coffee', 'Vinegar', 'Vinegar', 'Dish Soap']",1,17.91,Debit Card,San Francisco,Warehouse Club,TRUE,Professional,Spring,None
1000001537,28-08-2020 06:30,Mrs. Michelle Stewart,"['Lawn Mower', 'Toilet Paper', 'Pickles', 'Carrots']",9,61.36,Debit Card,New York,Specialty Store,TRUE,Student,Summer,None
1000001538,05-05-2020 12:03,Patrick Smith,"['Plant Fertilizer', 'Bread', 'Cleaning Rags']",3,22.44,Debit Card,Houston,Specialty Store,TRUE,Student,Spring,BOGO (Buy One Get One)
1000001539,20-08-2020 17:29,Vincent Kelly,"['Rice', 'Pasta', 'Feminine Hygiene Products']",7,41.47,Cash,Chicago,Convenience Store,FALSE,Professional,Summer,Discount on Selected Items
1000001540,21-07-2022 07:19,Carla Robbins,"['Air Freshener', 'Plant Fertilizer', 'Pickles']",3,23.22,Credit Card,Atlanta,Convenience Store,TRUE,Teenager,Spring,None
1000001541,01-06-2020 20:31,Mary Navarro,"['Hair Gel', 'Vinegar', 'Baby Wipes', 'Mop', 'Diapers']",7,83.77,Mobile Payment,New York,Supermarket,TRUE,Professional,Spring,None
1000001542,23-11-2022 12:36,Henry Stokes,"['Cleaning Rags', 'Salmon', 'Pasta', 'Garden Hose']",4,96.61,Mobile Payment,Los Angeles,Specialty Store,FALSE,Young Adult,Fall,None
1000001543,27-03-2023 04:48,Steven Herring,"['Tissues', 'Cereal', 'Shampoo', 'Cleaning Rags', 'Coffee']",6,99.82,Cash,Houston,Convenience Store,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000001544,17-04-2020 14:09,Jennifer Poole,"['Soap', 'Deodorant', 'Ketchup', 'Paper Towels']",6,81.64,Debit Card,Los Angeles,Department Store,FALSE,Young Adult,Fall,Discount on Selected Items
1000001545,04-04-2024 03:21,Melissa Morrow,"['Hand Sanitizer', 'Water']",1,61.41,Debit Card,Boston,Pharmacy,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
1000001546,03-10-2022 05:20,Jeffrey Klein,"['Chicken', 'Trash Cans']",3,51.82,Mobile Payment,Seattle,Department Store,FALSE,Teenager,Winter,BOGO (Buy One Get One)
1000001547,08-07-2022 04:29,Thomas Hernandez,"['Shampoo', 'Syrup', 'Toothpaste', 'Eggs', 'Toothbrush']",10,62.82,Mobile Payment,Houston,Convenience Store,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000001548,04-12-2020 10:22,Jesse Roman,"['Hair Gel', 'Toothpaste']",4,5.65,Mobile Payment,Chicago,Convenience Store,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000001549,03-02-2023 00:45,Bobby Rose,"['Chips', 'Paper Towels', 'Tea', 'Baby Wipes']",3,29.96,Cash,San Francisco,Specialty Store,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000001550,09-05-2020 06:02,Diana Dyer MD,['Potatoes'],9,43.35,Cash,Chicago,Specialty Store,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000001551,06-03-2021 12:20,Angela Goodwin,"['Toothbrush', 'Trash Cans', 'Chicken']",6,76.12,Debit Card,Miami,Supermarket,TRUE,Professional,Winter,None
1000001552,23-05-2023 07:03,Zachary Nichols,"['Apple', 'Cleaning Rags']",3,89.68,Credit Card,Houston,Pharmacy,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
1000001553,24-01-2023 11:00,Kevin Stone,"['Rice', 'Tissues', 'Feminine Hygiene Products', 'Cheese']",5,91.63,Cash,Los Angeles,Department Store,TRUE,Homemaker,Summer,None
1000001554,21-02-2021 12:01,Chad Bennett,"['Trash Bags', 'Dustpan', 'Pickles', 'Spinach', 'Dishware']",10,88.39,Mobile Payment,Chicago,Specialty Store,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000001555,28-08-2020 23:07,Michael Burke,"['Dish Soap', 'Garden Hose']",9,72.7,Mobile Payment,Boston,Supermarket,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000001556,20-10-2020 14:38,Robert Rich,"['Milk', 'Spinach', 'Air Freshener']",1,82.28,Cash,Dallas,Pharmacy,TRUE,Senior Citizen,Summer,Discount on Selected Items
1000001557,04-06-2023 02:52,Dylan Gibson,"['Beef', 'Orange']",9,69.19,Credit Card,Miami,Specialty Store,FALSE,Retiree,Summer,BOGO (Buy One Get One)
1000001558,10-03-2022 23:32,Debra Guzman,"['Toothpaste', 'Power Strips', 'Olive Oil', 'Sponges', 'Mop']",7,66.9,Debit Card,Los Angeles,Convenience Store,FALSE,Professional,Fall,None
1000001559,03-10-2020 12:02,Todd Carter,"['Cleaning Rags', 'Toothbrush']",7,53.02,Cash,Miami,Pharmacy,FALSE,Professional,Spring,Discount on Selected Items
1000001560,05-03-2024 20:57,Emily Smith,"['Mop', 'Syrup', 'Trash Cans']",10,85.9,Mobile Payment,Miami,Warehouse Club,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000001561,11-05-2023 04:45,Craig Montgomery,"['Eggs', 'Onions', 'Soda', 'Deodorant']",6,37.63,Cash,San Francisco,Pharmacy,FALSE,Young Adult,Summer,Discount on Selected Items
1000001562,31-08-2020 11:37,Emily Randall,"['Paper Towels', 'Onions', 'Vinegar', 'Soda', 'Coffee']",2,82.05,Cash,San Francisco,Department Store,FALSE,Homemaker,Spring,None
1000001563,17-06-2020 19:42,Lindsey Rodriguez,['Pasta'],6,93.29,Debit Card,Boston,Warehouse Club,TRUE,Young Adult,Spring,None
1000001564,11-11-2022 23:45,Caroline Hensley,"['Air Freshener', 'Light Bulbs', 'Canned Soup', 'Lawn Mower', 'Chips']",4,10.85,Debit Card,Miami,Warehouse Club,FALSE,Senior Citizen,Summer,None
1000001565,29-08-2021 03:22,Vanessa Chavez,"['Onions', 'Toilet Paper']",7,19.57,Cash,Houston,Supermarket,FALSE,Middle-Aged,Spring,None
1000001566,27-07-2023 02:05,Jacob Conway,"['Beef', 'Spinach', 'Toothpaste', 'Toothpaste', 'Orange']",3,92.87,Mobile Payment,Atlanta,Supermarket,TRUE,Student,Fall,BOGO (Buy One Get One)
1000001567,13-02-2024 10:07,Yesenia Payne,"['Ironing Board', 'Peanut Butter', 'Water', 'Plant Fertilizer', 'Baby Wipes']",4,39.52,Mobile Payment,Dallas,Warehouse Club,TRUE,Professional,Fall,None
1000001568,16-02-2024 19:29,Bryan Moore,['Soda'],5,79.62,Mobile Payment,Los Angeles,Warehouse Club,TRUE,Student,Fall,None
1000001569,08-07-2023 01:45,Sarah Brock,"['Onions', 'Olive Oil', 'Tissues', 'Plant Fertilizer', 'Mop']",4,69.66,Debit Card,Los Angeles,Warehouse Club,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000001570,30-09-2023 01:20,Elizabeth Nguyen,"['Toilet Paper', 'Baby Wipes', 'Shrimp', 'Deodorant']",6,6.4,Cash,New York,Pharmacy,FALSE,Teenager,Fall,None
1000001571,03-11-2021 09:32,Terry Barnett,"['Onions', 'Water', 'Shrimp', 'Paper Towels']",2,37.08,Debit Card,Atlanta,Warehouse Club,FALSE,Teenager,Fall,BOGO (Buy One Get One)
1000001572,25-02-2024 10:17,Lisa Brown,"['Banana', 'Coffee']",8,6.47,Mobile Payment,Los Angeles,Supermarket,TRUE,Middle-Aged,Fall,None
1000001573,02-04-2021 12:27,Thomas Wagner,"['Chicken', 'Tea', 'Dish Soap', 'Syrup']",3,50.02,Cash,Houston,Specialty Store,FALSE,Young Adult,Spring,Discount on Selected Items
1000001574,17-04-2022 16:32,Paige Thompson,"['Orange', 'Spinach']",7,48.07,Credit Card,San Francisco,Supermarket,FALSE,Professional,Fall,None
1000001575,13-05-2022 23:52,Nicole Nguyen,"['Dish Soap', 'Ironing Board']",3,59.41,Debit Card,Houston,Convenience Store,TRUE,Professional,Fall,Discount on Selected Items
1000001576,01-08-2021 09:44,Michael Washington,['Ice Cream'],6,21.08,Credit Card,New York,Specialty Store,TRUE,Senior Citizen,Fall,None
1000001577,23-10-2021 17:23,Stephanie Blake,"['Light Bulbs', 'Tomatoes', 'Shrimp', 'Onions', 'Diapers']",5,63.03,Cash,Chicago,Supermarket,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000001578,04-04-2021 21:53,Joyce Williams,"['Air Freshener', 'Shampoo']",9,19.27,Credit Card,Los Angeles,Department Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000001579,08-02-2021 19:47,Benjamin Wiggins,"['Bread', 'Honey', 'Extension Cords', 'Sponges', 'Dish Soap']",1,71.46,Cash,Seattle,Supermarket,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000001580,15-09-2021 09:38,Kimberly Robertson,"['Peanut Butter', 'Dish Soap']",1,77.05,Debit Card,San Francisco,Convenience Store,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000001581,19-10-2020 09:39,Rebecca Lloyd,"['Potatoes', 'Cleaning Rags', 'Bread']",6,22.74,Debit Card,Houston,Department Store,FALSE,Homemaker,Fall,None
1000001582,13-11-2022 02:44,Chelsea Thomas,"['Light Bulbs', 'Trash Bags', 'Rice', 'Toothpaste']",5,75.1,Debit Card,New York,Specialty Store,FALSE,Student,Summer,None
1000001583,02-10-2022 03:27,Shelly Collins,"['Pickles', 'Pasta', 'Spinach']",5,83.74,Debit Card,Los Angeles,Warehouse Club,TRUE,Young Adult,Summer,None
1000001584,28-11-2020 18:55,Kevin Rivera,"['Ketchup', 'Onions', 'Syrup']",9,15.68,Credit Card,Boston,Department Store,FALSE,Middle-Aged,Winter,Discount on Selected Items
1000001585,20-07-2020 01:06,Joseph Rodriguez,['Mustard'],3,91.68,Debit Card,Miami,Pharmacy,TRUE,Professional,Fall,Discount on Selected Items
1000001586,25-11-2023 22:15,Mason Johnson,"['Onions', 'Canned Soup', 'Chicken']",6,83.93,Credit Card,Chicago,Department Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000001587,12-02-2023 20:02,Kevin Miller,"['Sponges', 'Ketchup', 'Cereal Bars']",6,61.34,Debit Card,Miami,Supermarket,FALSE,Middle-Aged,Fall,None
1000001588,10-05-2020 00:37,Robert Jones,"['Dustpan', 'Dustpan', 'Onions']",2,92.63,Mobile Payment,Dallas,Department Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000001589,08-07-2020 21:09,Amy Campbell,"['Laundry Detergent', 'Milk', 'Pancake Mix', 'Banana']",5,76.93,Cash,Seattle,Warehouse Club,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000001590,22-05-2022 23:37,Stephanie Chapman,"['Lawn Mower', 'Paper Towels', 'Cleaning Rags', 'Dishware']",7,41.88,Cash,Los Angeles,Pharmacy,TRUE,Retiree,Spring,None
1000001591,29-10-2023 23:36,Gina Martin,['Toothbrush'],3,36.96,Mobile Payment,Houston,Department Store,FALSE,Teenager,Fall,None
1000001592,15-04-2020 07:48,Russell Higgins,"['Soap', 'Cereal Bars', 'Shampoo']",8,15.88,Debit Card,Los Angeles,Warehouse Club,FALSE,Young Adult,Summer,Discount on Selected Items
1000001593,10-03-2023 06:35,Stacy Bates,"['Toilet Paper', 'Toothbrush', 'Toothpaste', 'Plant Fertilizer', 'Ketchup']",4,46.24,Cash,Seattle,Supermarket,FALSE,Young Adult,Fall,BOGO (Buy One Get One)
1000001594,18-08-2022 18:55,Kaitlin Lewis,"['Jam', 'Butter']",9,30.7,Debit Card,San Francisco,Pharmacy,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000001595,15-12-2022 13:14,James Cross,"['Feminine Hygiene Products', 'Air Freshener']",6,12.61,Mobile Payment,Boston,Supermarket,FALSE,Teenager,Winter,Discount on Selected Items
1000001596,17-05-2022 01:45,Sabrina Clark,['Orange'],2,18.48,Debit Card,Seattle,Department Store,FALSE,Young Adult,Fall,Discount on Selected Items
1000001597,03-07-2023 10:44,Mark Johnston PhD,"['Pickles', 'Iron', 'Mayonnaise', 'Vacuum Cleaner', 'Ice Cream']",2,40.66,Debit Card,Miami,Department Store,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000001598,19-05-2020 11:48,Kevin Sanford,"['Chicken', 'Tomatoes', 'Razors']",2,28.65,Cash,Dallas,Department Store,FALSE,Student,Spring,BOGO (Buy One Get One)
1000001599,09-11-2020 20:59,Alexis Sanchez,['Shower Gel'],5,47.33,Credit Card,Dallas,Supermarket,TRUE,Student,Summer,BOGO (Buy One Get One)
1000001600,23-06-2020 08:30,Stephen Conley,"['Feminine Hygiene Products', 'Canned Soup']",9,54.49,Credit Card,Houston,Convenience Store,TRUE,Young Adult,Fall,None
1000001601,31-01-2023 08:08,Thomas Hughes,"['Mop', 'Milk', 'Cleaning Spray', 'Laundry Detergent']",4,44.35,Debit Card,New York,Convenience Store,TRUE,Senior Citizen,Winter,None
1000001602,29-04-2023 14:01,Ashley Lambert,"['Dish Soap', 'Baby Wipes', 'Dishware', 'Hand Sanitizer']",9,65.78,Mobile Payment,Los Angeles,Specialty Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
1000001603,27-12-2020 11:41,Bradley Barrett,"['Mayonnaise', 'Hand Sanitizer', 'Tuna', 'Olive Oil', 'Bath Towels']",2,22.02,Cash,Chicago,Supermarket,FALSE,Young Adult,Summer,None
1000001604,24-11-2022 01:59,Debra Long PhD,"['Vinegar', 'Eggs', 'Vinegar', 'Olive Oil']",1,41.69,Mobile Payment,Boston,Department Store,FALSE,Middle-Aged,Winter,None
1000001605,19-05-2022 00:43,Allison Hutchinson,"['Carrots', 'Paper Towels', 'Shampoo']",7,18.49,Credit Card,New York,Convenience Store,FALSE,Middle-Aged,Spring,None
1000001606,06-02-2020 12:29,Rose Jenkins,"['Ironing Board', 'Insect Repellent', 'Sponges', 'Cleaning Rags', 'Onions']",10,32.5,Mobile Payment,Houston,Warehouse Club,FALSE,Homemaker,Fall,None
1000001607,18-05-2021 02:16,James Pitts,"['Cleaning Spray', 'Jam', 'Vinegar', 'Cereal', 'Laundry Detergent']",4,67.94,Credit Card,Houston,Warehouse Club,TRUE,Teenager,Fall,Discount on Selected Items
1000001608,06-03-2020 01:34,Jeffrey Macdonald,"['Butter', 'Milk', 'Orange', 'Air Freshener', 'Coffee']",5,42.49,Credit Card,Chicago,Warehouse Club,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000001609,03-07-2021 06:21,James Tran,"['Vacuum Cleaner', 'Rice', 'Mustard', 'Honey']",1,54.19,Mobile Payment,Seattle,Department Store,TRUE,Young Adult,Spring,Discount on Selected Items
1000001610,30-11-2022 22:19,Curtis Lucas,"['Pasta', 'Sponges', 'Hair Gel', 'Power Strips', 'Deodorant']",7,42.19,Cash,Houston,Department Store,TRUE,Middle-Aged,Winter,None
1000001611,24-08-2021 12:09,Chelsea Davis DVM,"['Butter', 'Ketchup', 'Razors', 'Plant Fertilizer', 'Deodorant']",8,37.51,Debit Card,Atlanta,Pharmacy,TRUE,Young Adult,Winter,None
1000001612,25-04-2022 07:19,Katherine Spears,"['Hair Gel', 'Butter', 'Pasta']",10,58.42,Cash,New York,Warehouse Club,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000001613,08-08-2021 10:40,Joseph Thomas,"['Soap', 'Tissues']",4,52.07,Debit Card,New York,Warehouse Club,FALSE,Teenager,Summer,Discount on Selected Items
1000001614,12-12-2022 01:45,Cindy Brown,"['Baby Wipes', 'Paper Towels', 'Deodorant', 'Insect Repellent', 'Beef']",8,21.78,Credit Card,Seattle,Pharmacy,FALSE,Professional,Fall,None
1000001615,18-06-2020 09:57,William Townsend,"['Insect Repellent', 'Jam']",5,60.92,Mobile Payment,Boston,Pharmacy,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000001616,07-02-2022 10:49,Fernando Mccoy,"['Power Strips', 'Chicken', 'Trash Bags']",7,34,Debit Card,Dallas,Department Store,FALSE,Middle-Aged,Fall,None
1000001617,06-01-2022 12:28,Louis Martinez,"['Toothpaste', 'Toilet Paper', 'Bath Towels', 'Air Freshener']",9,75.94,Cash,New York,Convenience Store,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000001618,05-03-2021 04:34,Michael Stone,"['Butter', 'Paper Towels']",2,90.86,Cash,Chicago,Pharmacy,TRUE,Professional,Fall,None
1000001619,20-04-2023 11:00,David Lawson,['Canned Soup'],6,94.49,Cash,Boston,Department Store,FALSE,Middle-Aged,Fall,None
1000001620,16-10-2020 21:24,Taylor Perez,"['Beef', 'Potatoes']",6,70.67,Cash,Los Angeles,Pharmacy,TRUE,Retiree,Winter,None
1000001621,09-11-2022 21:56,Chelsea Fisher,"['Orange', 'Chips', 'Bread']",8,41.21,Cash,Houston,Convenience Store,TRUE,Professional,Fall,None
1000001622,07-06-2022 18:05,Sara Carpenter,"['Lawn Mower', 'Razors', 'Cleaning Rags', 'Ketchup']",3,58.72,Cash,Dallas,Supermarket,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000001623,01-03-2021 15:43,Mrs. Carolyn Long,"['Coffee', 'Pasta']",3,39.32,Credit Card,San Francisco,Specialty Store,TRUE,Professional,Spring,BOGO (Buy One Get One)
1000001624,04-01-2022 01:52,Amanda Rhodes,"['Vacuum Cleaner', 'Shower Gel', 'Soda', 'Eggs', 'Honey']",10,26,Mobile Payment,Los Angeles,Specialty Store,TRUE,Homemaker,Summer,None
1000001625,25-01-2023 07:40,Tammy Turner DDS,"['Canned Soup', 'Trash Bags']",6,33.17,Mobile Payment,Houston,Warehouse Club,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000001626,03-07-2020 17:10,Mark Brennan,"['Iron', 'Vinegar']",2,30.83,Cash,New York,Pharmacy,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000001627,06-05-2023 05:45,Billy Lopez,"['Hand Sanitizer', 'Shampoo', 'Eggs']",5,28.23,Mobile Payment,Los Angeles,Supermarket,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000001628,31-05-2022 08:58,Jaime Bowers,"['Pasta', 'Shower Gel']",5,39.79,Mobile Payment,Boston,Department Store,TRUE,Young Adult,Winter,Discount on Selected Items
1000001629,03-11-2021 21:41,Carol Diaz,['Cleaning Spray'],1,7.35,Cash,San Francisco,Supermarket,TRUE,Student,Spring,BOGO (Buy One Get One)
1000001630,16-09-2020 00:40,Kristin Frank,"['Pasta', 'Vacuum Cleaner', 'Vacuum Cleaner']",6,45.89,Debit Card,San Francisco,Department Store,FALSE,Teenager,Spring,Discount on Selected Items
1000001631,14-07-2023 20:35,Shelly Brennan,"['Bread', 'Spinach', 'Cereal Bars', 'Tomatoes']",4,80.87,Cash,Boston,Supermarket,FALSE,Professional,Summer,Discount on Selected Items
1000001632,18-11-2023 09:07,Anne Ochoa,"['Paper Towels', 'Plant Fertilizer', 'Mayonnaise']",1,32.45,Credit Card,Boston,Warehouse Club,FALSE,Teenager,Fall,Discount on Selected Items
1000001633,23-02-2023 10:54,Shannon Hawkins,['Toothbrush'],8,6.22,Debit Card,Chicago,Department Store,FALSE,Professional,Summer,None
1000001634,14-09-2022 21:53,Amy Davis,['Soda'],7,85.95,Mobile Payment,Houston,Supermarket,TRUE,Student,Summer,Discount on Selected Items
1000001635,12-03-2022 17:49,Rebecca Miles,['Dustpan'],10,97.62,Credit Card,Los Angeles,Pharmacy,FALSE,Homemaker,Spring,None
1000001636,17-09-2021 08:14,Joshua Coleman,"['Soap', 'Baby Wipes', 'Lawn Mower', 'Onions']",4,36.64,Credit Card,Seattle,Supermarket,TRUE,Young Adult,Spring,Discount on Selected Items
